theOnlyQueenNJ,2017-08-15 23:58,soldier in marawi relieved for verbal abuse,"(['Balindong Lanao Del Sur'], Location((7.9109446, 124.1989271, 0.0)))",en,0.167307,0.043524,0.109594,0.493601,0.16725,"['fear', 0.493601]"
The_NewArab,2017-08-15 23:54,the philippines says defeat of isislinked militants in marawi will not necessarily mean an end to martial law,"(['London'], Location((51.5073219, -0.1276474, 0.0)))",en,0.199775,0.180563,0.375547,0.34371,0.078551,"['sadness', 0.375547]"
DavaoGuide,2017-08-15 23:53,businessmens wishlist 3rd telco player c6 road end marawi crisis ,,en,0.234794,0.013131,0.218307,0.572506,0.305996,"['fear', 0.572506]"
uhhMinah,2017-08-15 23:47,proud of this guys reppin the last name for peace and order in marawi,,en,0.010644,0.910664,0.058413,0.004806,0.00675,"['joy', 0.910664]"
nerowattz,2017-08-15 23:45,soldier in marawi relieved for verbal abuse inquirermobilehttp,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",en,0.167307,0.043524,0.109594,0.493601,0.16725,"['fear', 0.493601]"
inquirerdotnet,2017-08-15 23:44,soldier in marawi relieved for verbal abuse 2,"(['Makati City'], Location((14.5591272, 121.0202094, 0.0)))",en,0.167307,0.043524,0.109594,0.493601,0.16725,"['fear', 0.493601]"
inquirer_libre,2017-08-15 23:13,soldier in marawi relieved for verbal abuse c,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.167307,0.043524,0.109594,0.493601,0.16725,"['fear', 0.493601]"
KarenOwYong,2017-08-15 23:07,amb kok li peng reiterates its support  commitment for marawi rehab singaporenationalday singapore52 singaporeembmnl,"(['Malate', ' Manila'], Location((14.568964, 120.991529, 0.0)))",en,0.033142,0.262969,0.111001,0.070093,0.078187,"['joy', 0.262969]"
icofania,2017-08-15 23:05,when i met jc sa future i exclaimed thank you for work sa marawi and hugged him thank you whoevers up there for ppl like him ,,en,0.006745,0.715075,0.221532,0.017638,0.013314,"['joy', 0.715075]"
Ivan226622,2017-08-15 23:05,flash soldier in marawi relieved for verbal abuse an army corporal deployed in marawi,,en,0.219053,0.035902,0.178122,0.423509,0.173996,"['fear', 0.423509]"
yvette_tan,2017-08-15 22:54,mother talking about the missionary from marawi who spoke at their bilble study the conditions over there are heartbreaking,,en,0.093046,0.069285,0.768484,0.135222,0.056628,"['sadness', 0.768484]"
jayexxxnaddie,2017-08-15 22:38,so i was thinking of buying a new phone specifically moto but then marawi crisis and seige so yeah goodbye thoughts,,en,0.037868,0.025955,0.782725,0.276636,0.069756,"['sadness', 0.782725]"
YelOropesa,2017-08-15 22:35,tbh this was too farfetched we didnt expect when they were announcing so when they said our names we cried for 10 mins para sa marawi,"(['Republika ng Pilipinas \xc2\xa0\xf0\x9f\x87\xb5\xf0\x9f\x87\xad'], Location((12.7503486, 122.7312101, 0.0)))",en,0.037463,0.043736,0.859797,0.065884,0.098151,"['sadness', 0.859797]"
itshammad23,2017-08-15 22:34,this is my city this is the city of my people this is our city we will build our city again tinug marawi stand marawi,"(['send me'], Location((22.157222, -97.997778, 0.0)))",en,0.046244,0.181816,0.281997,0.01196,0.246596,"['sadness', 0.281997]"
Middleeaststar,2017-08-15 22:31,marawi war games intensify as militant groups join forces,"(['Middle East'], Location((32.1862321, 34.9771488, 0.0)))",en,0.340402,0.154281,0.238679,0.353637,0.119315,"['fear', 0.353637]"
itshammad23,2017-08-15 22:31,seeing marawi city in that state breaks my heart now it is a city of chaos and destruction it was a lively city with its diverse people,"(['send me'], Location((22.157222, -97.997778, 0.0)))",en,0.172495,0.022514,0.734478,0.206947,0.080966,"['sadness', 0.734478]"
maxangelo987,2017-08-15 22:23,seven soldiers were injured after they were hit by an improvised explosive device in wartorn marawi city ,,en,0.191993,0.042708,0.457414,0.306154,0.095163,"['sadness', 0.457414]"
chrystalynmay,2017-08-15 22:16,im crying were all crying congratulations to us youth4mh maraming salamat yel and msangella marawi here we come,,en,0.011614,0.061822,0.936942,0.040539,0.004854,"['sadness', 0.936942]"
benjie_eugenio,2017-08-15 22:15,i added a video to a youtube playlist palmt marawi mission music video,"(['Brgy Holy Spirit', ' QC'], Location((14.6920955, 121.0701481, 0.0)))",en,0.092257,0.687953,0.07073,0.026373,0.034944,"['joy', 0.687953]"
Geneticsreport,2017-08-15 22:14,45 bodies recovered from marawi up for dna tests pnp  abscbn news,,en,0.049441,0.193927,0.133678,0.474954,0.213439,"['fear', 0.474954]"
benjie_eugenio,2017-08-15 22:09,palmt marawi mission music video via youtube,"(['Brgy Holy Spirit', ' QC'], Location((14.6920955, 121.0701481, 0.0)))",en,0.032307,0.48991,0.151676,0.098166,0.109878,"['joy', 0.48991]"
PHLNewsOnline,2017-08-15 22:03,gma news ied blast injures 7 soldiers in marawi,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.067559,0.054953,0.728648,0.244784,0.159729,"['sadness', 0.728648]"
gmanews,2017-08-15 22:01,seven soldiers were injured after they were hit by an improvised explosive device in wartorn marawi city,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.191993,0.042708,0.457414,0.306154,0.095163,"['sadness', 0.457414]"
gmanewsfacebook,2017-08-15 22:00,seven government troops were injured after they were hit by an improvised explosive device in wartorn marawi city,,en,0.246814,0.035132,0.446266,0.193375,0.136095,"['sadness', 0.446266]"
riskmap_,2017-08-15 21:52,philippines ied blast injures 7 soldiers in marawi,"(['Cardiff', ' Wales'], Location((51.4816546, -3.1791934, 0.0)))",en,0.062415,0.073098,0.714521,0.236176,0.138468,"['sadness', 0.714521]"
ZyiteGadgets,2017-08-15 21:45,marawi residents caught between a difficult terrain and islamists,,en,0.087509,0.094231,0.511327,0.216441,0.288338,"['sadness', 0.511327]"
jojocastillo14,2017-08-15 21:43,watching darkknightrises by nolan reminds me of my countrys marawi city siege by the heartless isis maute afp forces be our batman,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.098286,0.133954,0.364746,0.211649,0.323913,"['sadness', 0.364746]"
ItsactuallyJome,2017-08-15 21:37,astagfirullah somehow you guys make us stop and not ask why it happened to marawi,,en,0.256775,0.078704,0.567272,0.203777,0.137043,"['sadness', 0.567272]"
akoaymaylubo,2017-08-15 21:31,my youngest sister is being a drama queen once again she hates whats happening in her life daw girl theres people dying in marawi smh,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.308198,0.04293,0.704198,0.112593,0.126546,"['sadness', 0.704198]"
jdesignz,2017-08-15 21:24,ied blast injures 7 soldiers in marawi,,en,0.07049,0.075595,0.715678,0.241711,0.122863,"['sadness', 0.715678]"
LOCALNEWSNgayon,2017-08-15 21:24,ied blast injures 7 soldiers in marawi  read via gma news,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.034868,0.091011,0.603146,0.316013,0.228505,"['sadness', 0.603146]"
BeDjLicious,2017-08-15 21:21,i am going home  traveling to msumain campus marawi city,"(['philipines'], Location((14.23424875, 121.092662381, 0.0)))",en,0.13273,0.350162,0.142774,0.197898,0.128556,"['joy', 0.350162]"
rickrick888,2017-08-15 21:13,marawi evacuees marry after fleeing war  newsroom live  cnn philippines cnnphilippines august 15 2017,,en,0.036082,0.110307,0.247339,0.477888,0.148597,"['fear', 0.477888]"
maan_macapagal,2017-08-15 21:13,45 bodies recovered from marawi up for dna tests pnp via abscbnnews,,en,0.027504,0.243487,0.088075,0.483296,0.197507,"['fear', 0.483296]"
ANCALERTS,2017-08-15 21:10,45 bodies recovered from marawi up for dna tests pnp marawiclash 0,"(['Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.04924,0.220275,0.076657,0.416859,0.14903,"['fear', 0.416859]"
politikovismin,2017-08-15 21:10,lorenzana no us plan to launch air strikes in marawi,,en,0.021184,0.255797,0.274518,0.178558,0.118317,"['sadness', 0.274518]"
cnnphilippines,2017-08-15 21:08,marawi evacuees marry after fleeing war  newsroom live,,en,0.056582,0.113904,0.236888,0.572573,0.179035,"['fear', 0.572573]"
charry_tulio,2017-08-15 21:00,4fcynthz your prez is a complete failure  economy is down innocent lives lost war in marawi on going yet higher taxes etc,"(['Makati City', ' National Capital Region'], Location((14.5591272, 121.0202094, 0.0)))",en,0.133949,0.027466,0.653116,0.290415,0.214642,"['sadness', 0.653116]"
thereadingowlxx,2017-08-15 20:58,watched a bunch of marawi videos and di ka pasisiil and all the emotions ive been keeping inside these weeks gushed out i kennat stop,"(['Marawi City', ' Philippines'], Location((8.0034938, 124.286626, 0.0)))",en,0.369628,0.218547,0.172871,0.042371,0.181946,"['anger', 0.369628]"
jessiesrbukovic,2017-08-15 20:57,marawi residents caught between a difficult terrain and islamists security risks and poor,"(['Spokane', ' WA'], Location((47.6579425, -117.4212265, 0.0)))",en,0.070424,0.007733,0.517102,0.553086,0.192243,"['fear', 0.553086]"
The_NewArab,2017-08-15 20:51,the philippines says the number of isislinked maute group fighters in marawi is down to around 40 gunmen d,"(['London'], Location((51.5073219, -0.1276474, 0.0)))",en,0.121799,0.228779,0.301619,0.192715,0.136285,"['sadness', 0.301619]"
maximumwarp10,2017-08-15 20:44,spotted a kingair b300 circling over marawi city via flightradar,,en,0.120784,0.37954,0.15868,0.119107,0.142098,"['joy', 0.37954]"
JasonDyINTL,2017-08-15 20:22,ig  jmicahsebastian jasonjamesdy  jasondy thevoiceofrnb awitparasamarawi helpmarawi marawi dyfende,"(['Republic of the Philippines'], Location((12.7503486, 122.7312101, 0.0)))",en,0.061414,0.153786,0.250198,0.069973,0.091685,"['sadness', 0.250198]"
Ivan226622,2017-08-15 20:22,45 bodies recovered from marawi up for dna tests pnp  abscbn news abscbnnews august 15 2017,,en,0.035246,0.165635,0.124458,0.446699,0.173444,"['fear', 0.446699]"
ABSCBNNews,2017-08-15 20:20,45 bodies recovered from marawi up for dna tests pnp,"(['Manila', ' Philippines'], Location((14.5906216, 120.9799696, 0.0)))",en,0.04924,0.220275,0.076657,0.416859,0.14903,"['fear', 0.416859]"
MaculaDensa_,2017-08-15 20:19,hows the debriefing of all the evacuees from marawi no one showing signs of ptsd no mental health crisis any data dohgovph dswdserves,"(['New York', ' NY'], Location((40.7306458, -73.9866136, 0.0)))",en,0.082504,0.038764,0.296124,0.434242,0.170789,"['fear', 0.434242]"
ColmGillis,2017-08-15 20:10,marawi rebels down to 40  afp  8c,"(['Norwich'], Location((52.628606, 1.29227, 0.0)))",en,0.08686,0.174219,0.151545,0.093654,0.072945,"['joy', 0.174219]"
disasters_ph,2017-08-15 20:07,clearing operations vs maute to continue says task force marawi spox  philippine information agency,,en,0.289715,0.083157,0.215137,0.121282,0.119849,"['anger', 0.289715]"
NickMaina,2017-08-15 20:00,rem urban battles of mosul21st cen wil b a battle on the urban front its taken philippine army 3 months in marawiagainst 4060 ismalsts,,en,0.269376,0.056059,0.480055,0.152437,0.085145,"['sadness', 0.480055]"
persecutionnews,2017-08-15 20:00,catholic priest among captives who might be used by terrorists in marawi as suicide bombers read gg,"(['Washington', ' D.C.'], Location((38.8949549, -77.0366456, 0.0)))",en,0.143246,0.022567,0.496346,0.188219,0.081032,"['sadness', 0.496346]"
meme_mhemhe,2017-08-15 19:54,marawi update sec abella  gen padilla via youtube,"(['dublin', ' ireland'], Location((53.3497645, -6.2602732, 0.0)))",en,0.135617,0.100295,0.303474,0.222586,0.096624,"['sadness', 0.303474]"
ismolhoseok,2017-08-15 19:54,my mom said that army ka ng armypadala kita sa marawi eso im crying inside bc ik that my mom is not supporting me in my fangirlingicri,,en,0.02535,0.031569,0.774877,0.03832,0.019347,"['sadness', 0.774877]"
graham_euan,2017-08-15 19:11,icymi our coauthored oped today on the implications for urban warfare from mosul and marawi,"(['Sydney'], Location((-33.8548157, 151.2164539, 0.0)))",en,0.068777,0.127254,0.494306,0.238189,0.154815,"['sadness', 0.494306]"
GraffitiExpert,2017-08-15 19:08,usaustralia backed annihilation of marawi nearly complete says philippines military,"(['Queensland'], Location((50.9384595, -114.0219679, 0.0)))",en,0.070062,0.152841,0.395597,0.331436,0.257913,"['sadness', 0.395597]"
